,symbol,market,opening_time,exact_opening_time,opening_price,trade_direction,id,closing_time,closing_price,number_of_take_profit_touches,reason_for_closing,is_closed,is_successful,PnL_ratio,fees,taxes,n_shares,invested_budget,is_analyzed,gain,stat_market_index_change(t_1)_ratio_1d,stat_market_index_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_gold_futures_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_treasuries_20years_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_russel_2000_1d,stat_Vola(22)_1d,stat_Beta(22)_1d,stat_ATR_1d,stat_bollinger_bands_upper_1d,stat_bollinger_bands_lower_1d,stat_open_over_lower_BB_ratio_1d,stat_ATR,stat_bollinger_bands_upper,stat_bollinger_bands_lower,stat_open_over_lower_BB_ratio,duration
20,GOOG,US,2020-04-21 09:30:00-04:00,2020-04-21 09:30:00-04:00,62.33441097450256,-1,US-GOOG-20200421-093000,2020-05-06 09:30:00-04:00,68.1015,0,Stop Loss at Open,True,0,-0.09251854530006591,,,0,0,False,0,-0.0178810480340146,-0.0178810480340146,0.1488859784533107,0.1488859784533107,0.0073407676844059,0.0073407676844059,0.0080446151145072,0.0080446151145072,-0.0128142545869726,-0.0128142545869726,0.5524338816711668,6.334759071127371,2.534818970524027,52.23025445646715,65.55849523835707,0.9510590236616848,2.5348189705240274,52.23025445646716,65.5584952383571,0.9510590236616844,15
21,MSFT,US,2020-05-01 09:30:00-04:00,2020-05-01 09:30:00-04:00,169.5991105008601,1,US-MSFT-20200501-093000,2020-10-28 09:30:00-04:00,196.4512,0,Max holding days touched,True,1,0.15832682978018173,,,0,0,False,0,-0.0092124463039876,-0.0092124463039876,0.0934999047852525,0.0934999047852525,-0.0112716173341561,-0.0112716173341561,-0.0116766223994444,-0.0116766223994444,-0.0368176425132942,-0.0368176425132942,0.4530216380119488,20.819020976257235,6.229805883714243,150.395438482894,177.31005162941068,0.9562724716527312,6.229805883714243,150.3954384828951,177.3100516294096,0.9562724716527372,180
22,AMZN,US,2020-05-01 09:30:00-04:00,2020-05-01 09:30:00-04:00,116.81078633880615,-1,US-AMZN-20200501-093000,2020-06-09 09:30:00-04:00,130.0755,0,Stop loss at daily close,True,0,-0.11355726707223725,,,0,0,False,0,-0.0092124463039876,-0.0092124463039876,0.0934999047852525,0.0934999047852525,-0.0112716173341561,-0.0112716173341561,-0.0116766223994444,-0.0116766223994444,-0.0368176425132942,-0.0368176425132942,0.4098902157094979,49.14099282500889,4.100426945224965,94.10088799662468,130.37466208272102,0.8961863790968615,4.100426945224963,94.10088799662462,130.3746620827211,0.8961863790968608,39
23,GOOG,US,2020-05-07 09:30:00-04:00,2020-05-07 09:30:00-04:00,68.31407131958008,1,US-GOOG-20200507-093000,2020-11-03 09:30:00-05:00,82.4899,0,Max holding days touched,True,1,0.20750964488859078,,,0,0,False,0,-0.0069794103903862,-0.0069794103903862,0.0151740051256092,0.0151740051256092,-0.011851720812508,-0.011851720812508,-0.0161360738135192,-0.0161360738135192,-0.008244929305214,-0.008244929305214,0.488420208866465,21.543437916164557,2.3904959272508868,59.29107033155485,68.53392776109652,0.996542870100632,2.3904959272508868,59.291070331554835,68.53392776109654,0.9965428701006317,180
24,AMZN,US,2020-06-10 09:30:00-04:00,2020-06-10 09:30:00-04:00,132.2830625,1,US-AMZN-20200610-093000,2020-12-07 09:30:00-05:00,157.8605,0,Max holding days touched,True,1,0.19335383545417995,,,0,0,False,0,-0.0077991708226116,-0.0077991708226116,0.0681906340681737,0.0681906340681737,0.0096566577590728,0.0096566577590728,0.0113587518837103,0.0113587518837103,-0.0194158108491181,-0.0194158108491181,0.1965869185868762,-42.82541663982477,2.972584107922259,116.9050620931668,127.82863923129608,1.0345881861474235,2.9725841079222595,116.90506209316659,127.8286392312963,1.0345881861474218,180
25,NVDA,US,2020-09-23 09:30:00-04:00,2020-09-23 09:30:00-04:00,125.46061177776298,1,US-NVDA-20200923-093000,2021-03-22 09:30:00-04:00,131.5723,0,Max holding days touched,True,1,0.04871399984134534,,,0,0,False,0,0.0105179451608137,0.0105179451608137,-0.0331173525397431,-0.0331173525397431,-0.0013675445259373,-0.0013675445259373,-0.0007907405382482,-0.0007907405382482,0.0078841682797508,0.0078841682797508,0.610528546486305,4.22995647697003,6.450339674040453,116.49137694365908,138.59557908051084,0.9050018427448142,6.450339674040455,116.49137694365922,138.5955790805107,0.9050018427448151,180
26,AAPL,US,2020-10-20 09:30:00-04:00,2020-10-20 09:30:00-04:00,113.8699602778169,1,US-AAPL-20201020-093000,2021-04-19 09:30:00-04:00,132.4957,0,Max holding days touched,True,1,0.16357026626461021,,,0,0,False,0,-0.016329861778318,-0.016329861778318,0.0645749896978122,0.0645749896978122,0.002946115026349,0.002946115026349,-0.0037793815893336,-0.0037793815893336,-0.0123515298518279,-0.0123515298518279,0.427470579399158,5.695161367695159,4.071698413124537,105.1299561423825,121.49298544697297,0.9370211743831798,4.071698413124533,105.12995614238257,121.4929854469729,0.9370211743831803,181
27,MSFT,US,2020-10-30 09:30:00-04:00,2020-10-30 09:30:00-04:00,197.24608485531846,-1,US-MSFT-20201030-093000,2020-11-05 09:30:00-05:00,215.3239,0,Stop Loss at Open,True,0,-0.09165107210083166,,,0,0,False,0,0.0119473308942383,0.0119473308942383,-0.0667824902738475,-0.0667824902738475,-0.0056497046486525,-0.0056497046486525,-0.0097075188195479,-0.0097075188195479,0.0118578134949041,0.0118578134949041,0.3122000722667238,-36.76210724391109,5.524169617847169,195.8975015972457,217.95358482853555,0.9052175437385348,5.52416961784717,195.897501597247,217.95358482853428,0.90521754373854,6
28,GOOG,US,2020-11-04 09:30:00-05:00,2020-11-04 09:30:00-05:00,85.53537843894959,1,US-GOOG-20201104-093000,2021-05-04 09:30:00-04:00,117.6831,0,Max holding days touched,True,1,0.3758412267269696,,,0,0,False,0,0.0177992900964345,0.0177992900964345,-0.0425532395799332,-0.0425532395799332,0.0095746801482123,0.0095746801482123,-0.0058009577231035,-0.0058009577231035,0.0291408742908207,0.0291408742908207,0.35539764779155,-67.21712491347398,2.563291174415852,73.65052131842228,83.44192786981014,1.0248325047377578,2.563291174415852,73.65052131842226,83.44192786981016,1.0248325047377576,180
29,MSFT,US,2020-11-06 09:30:00-05:00,2020-11-06 09:30:00-05:00,215.4295628517367,-1,US-MSFT-20201106-093000,2021-02-03 09:30:00-05:00,236.2669,0,Stop loss at daily close,True,0,-0.0967245946769339,,,0,0,False,0,0.0194601941389629,0.0194601941389629,-0.0672979300526162,-0.0672979300526162,0.0267603050224403,0.0267603050224403,0.0017378620618733,0.0017378620618733,0.0278438801774807,0.0278438801774807,0.3395641508705949,33.78683031425172,6.007965923100654,194.28795800859243,220.34067358320445,0.9779557727856084,6.007965923100664,194.28795800859348,220.3406735832034,0.9779557727856132,89
30,AMZN,US,2020-12-09 09:30:00-05:00,2020-12-09 09:30:00-05:00,158.434099357605,1,US-AMZN-20201209-093000,2021-06-08 09:30:00-04:00,163.1647,0,Max holding days touched,True,1,0.029858475300304374,,,0,0,False,0,0.0027871480653562,0.0027871480653562,-0.029107932117012,-0.029107932117012,0.0048340314555608,0.0048340314555608,0.0047253532270683,0.0047253532270683,0.0140277749091208,0.0140277749091208,0.2702498164048669,230.4592245098043,3.7404444802999617,152.813467698558,161.5525814957779,0.98045168493059,3.7404444802999617,152.81346769855776,161.55258149577816,0.9804516849305883,180
31,MSFT,US,2021-02-05 09:30:00-05:00,2021-02-05 09:30:00-05:00,235.5182466811327,1,US-MSFT-20210205-093000,2021-08-05 09:30:00-04:00,282.6564,0,Max holding days touched,True,1,0.2001465023756206,,,0,0,False,0,0.0108533222304207,0.0108533222304207,-0.0497599038516454,-0.0497599038516454,-0.023632751834819,-0.023632751834819,-0.0026724442891794,-0.0026724442891794,0.0197805119548875,0.0197805119548875,0.2776261261519894,25.64329740925409,5.340571475395739,200.7330599141074,239.980247275834,0.9811615102014462,5.340571475395741,200.7330599141081,239.9802472758333,0.9811615102014489,180
32,NVDA,US,2021-03-25 09:30:00-04:00,2021-03-25 09:30:00-04:00,124.71992937451972,-1,US-NVDA-20210325-093000,2021-04-01 09:30:00-04:00,137.8825,0,Stop loss at daily close,True,0,-0.10553702757443498,,,0,0,False,0,-0.0054673360183149,-0.0054673360183149,0.0443350522021608,0.0443350522021608,0.0047544926505134,0.0047544926505134,0.0053821259064801,0.0053821259064801,-0.0235257164801321,-0.0235257164801321,0.6033977560034943,-15.487028305453356,5.474394200808311,118.94055719412694,139.14891805611722,0.8965295519114092,5.474394200808312,118.94055719412701,139.14891805611717,0.8965295519114095,7
33,NVDA,US,2021-04-05 09:30:00-04:00,2021-04-05 09:30:00-04:00,138.43904197641388,1,US-NVDA-20210405-093000,2021-10-04 09:30:00-04:00,196.9656,0,Max holding days touched,True,1,0.42276049579682445,,,0,0,False,0,0.0118252017749447,0.0118252017749447,-0.1067010172952281,-0.1067010172952281,0.0074104042537279,0.0074104042537279,0.0165970051582458,0.0165970051582458,0.0150324619993953,0.0150324619993953,0.5426558685529445,15.897203727789018,5.124457121437427,119.5199299460314,137.50853151026743,1.006515300149671,5.124457121437426,119.51992994603148,137.50853151026735,1.0065153001496716,182
34,AAPL,US,2021-04-20 09:30:00-04:00,2021-04-20 09:30:00-04:00,132.73890282916324,1,US-AAPL-20210420-093000,2021-10-18 09:30:00-04:00,144.4628,0,Max holding days touched,True,1,0.08832299289022724,,,0,0,False,0,-0.005306560094486,-0.005306560094486,0.0640000563401441,0.0640000563401441,-0.0053962763271149,-0.0053962763271149,-0.0028720083099089,-0.0028720083099089,-0.0135547485642911,-0.0135547485642911,0.2617409731510782,126.1047993901518,2.8360028199742637,114.05280378155234,135.47858507342812,0.979532863630356,2.8360028199742624,114.05280378155236,135.47858507342812,0.9795328636303559,181
35,GOOG,US,2021-05-07 09:30:00-04:00,2021-05-07 09:30:00-04:00,119.97,-1,US-GOOG-20210507-093000,2021-07-13 09:30:00-04:00,130.9142,0,Stop Loss at Open,True,0,-0.09122447278486284,,,0,0,False,0,0.0081654564660518,0.0081654564660518,-0.0396866968157236,-0.0396866968157236,0.0175999242440154,0.0175999242440154,0.0016467714130268,0.0016467714130268,2.2220644023907e-05,2.2220644023907e-05,0.1972102625071197,91.35038520891642,2.378620083758452,110.99983211704236,121.3553177242662,0.9888318225382948,2.378620083758452,110.99983211704237,121.35531772426621,0.9888318225382948,67
36,AMZN,US,2021-06-10 09:30:00-04:00,2021-06-10 09:30:00-04:00,164.05946926116943,-1,US-AMZN-20210610-093000,2021-07-06 09:30:00-04:00,183.8329,0,Stop loss at daily close,True,0,-0.12052599479858651,,,0,0,False,0,-0.0018238673194856,-0.0018238673194856,0.048037475658119,0.048037475658119,0.000528485374593,0.000528485374593,0.0088283651440417,0.0088283651440417,-0.0070954905296758,-0.0070954905296758,0.2064139619845817,-4.654075686965826,2.7659087531914883,157.94092836722638,164.72437009468769,0.9962126083131267,2.7659087531914883,157.94092836722606,164.724370094688,0.9962126083131249,26
37,AMZN,US,2021-07-08 09:30:00-04:00,2021-07-08 09:30:00-04:00,182.1324492759705,-1,US-AMZN-20210708-093000,2022-01-04 09:30:00-05:00,167.5639,0,Max holding days touched,True,1,0.07998876275965498,,,0,0,False,0,0.0033589753101825,0.0033589753101825,-0.0145985257494957,-0.0145985257494957,0.0044605519933091,0.0044605519933091,0.008858746636184,0.008858746636184,-0.0095185325758408,-0.0095185325758408,0.2268821209722768,-88.15876694812228,3.191609926463696,163.10337454966466,182.3878226549252,0.9988495455592552,3.191609926463696,163.10337454966455,182.38782265492532,0.9988495455592546,180
38,GOOG,US,2021-07-14 09:30:00-04:00,2021-07-14 09:30:00-04:00,131.86852914047242,-1,US-GOOG-20210714-093000,2021-08-27 09:30:00-04:00,144.5866,0,Stop loss at daily close,True,0,-0.09644508012961692,,,0,0,False,0,-0.0035168126585656,-0.0035168126585656,0.0587508199416897,0.0587508199416897,0.0021600799856342,0.0021600799856342,-0.0076535530394886,-0.0076535530394886,-0.0188270589487751,-0.0188270589487751,0.1023546377976314,345.5760646871626,1.5639819469587122,123.99182080692091,131.13427858883105,1.0058506893546586,1.5639819469587117,123.99182080692088,131.13427858883108,1.0058506893546584,44
39,MSFT,US,2021-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,281.67035976636595,-1,US-MSFT-20210806-093000,2021-10-27 09:30:00-04:00,309.2538,0,Stop Loss at Open,True,0,-0.09792808961693165,,,0,0,False,0,0.0060054468134942,0.0060054468134942,-0.0383972539273392,-0.0383972539273392,-0.002982614976008,-0.002982614976008,-0.0050973584081552,-0.0050973584081552,0.0180711099343084,0.0180711099343084,0.1266795417801231,139.32888742731433,3.8037541965224726,269.3377211983544,284.87258153602056,0.9890063601276512,3.8037541965224735,269.33772119835663,284.87258153601834,0.9890063601276589,82
40,GOOG,US,2021-08-31 09:30:00-04:00,2021-08-31 09:30:00-04:00,145.84803509902954,-1,US-GOOG-20210831-093000,2022-02-28 09:30:00-05:00,134.9247,0,Max holding days touched,True,1,0.07489531889553873,,,0,0,False,0,0.0043065708447795,0.0043065708447795,-0.0122024931689219,-0.0122024931689219,-0.0041836263833957,-0.0041836263833957,0.0026095201390925,0.0026095201390925,-0.0049008245341638,-0.0049008245341638,0.1209890711995003,294.09478378629547,1.9552864429167196,133.60513770971977,144.75446312035837,1.0078066201267175,1.9552864429167194,133.60513770971937,144.75446312035876,1.0078066201267146,181
41,NVDA,US,2021-10-05 09:30:00-04:00,2021-10-05 09:30:00-04:00,199.14169590541454,-1,US-NVDA-20211005-093000,2021-10-14 09:30:00-04:00,217.178,0,Stop loss at daily close,True,0,-0.0905702043591719,,,0,0,False,0,-0.0129858981367484,-0.0129858981367484,0.0881515957050125,0.0881515957050125,0.00523617027426,0.00523617027426,-0.0025457882533039,-0.0025457882533039,-0.0107778328146939,-0.0107778328146939,0.3270748317508042,-35.769456043618355,6.848971660512024,200.34438232649336,232.4473046852254,0.8569318282636128,6.8489716605120305,200.34438232649336,232.4473046852254,0.8569318282636128,9
42,NVDA,US,2021-10-15 09:30:00-04:00,2021-10-15 09:30:00-04:00,217.70829579938973,-1,US-NVDA-20211015-093000,2021-10-26 09:30:00-04:00,239.5789,0,Stop Loss at Open,True,0,-0.10045829498735886,,,0,0,False,0,0.0170631019455833,0.0170631019455833,-0.0954934998702511,-0.0954934998702511,0.0016725205339054,0.0016725205339054,0.0037155128275823,0.0037155128275823,0.014366811937003,0.014366811937003,0.3810910202865996,-47.59512486124004,6.435665055776182,197.511413539986,223.7730987891156,0.9731408183641002,6.435665055776184,197.511413539986,223.77309878911558,0.9731408183641003,11
